"","life_expectancy","radio_television_per_cap","log_population","civil_war","year","country_name","international_war","urban_population_pct","oil_production_per_cap","inequality_gini","gdp_per_cap","inflation","region_name","education15","government_effectiveness","political_stability","polity","healthcare","womens_civ_lib","media_censorship","internet_access"
"13537",48.43,-1.99735504246736,13.5778721978273,-2,1979,NA,-2,22.3,-2,46.4500007629395,1216.71997070312,3.91319370269775,NA,-0.73599994182587,-2.88574890489021,-1.58105340174697,-3,-2.28464143386412,-1.18345249811281,-1.89201797676926,-2
"13542",53.36,-1.96861115841122,13.7290536424408,-2,1984,NA,-2,22.8,-2,49.1750011444092,1272.40002441406,4.18477869033813,NA,-0.41600000858307,-2.59328565007112,-2.58686448037196,-3,-2.28464143386412,-1.18345249811281,-1.89201797676926,-2
"13547",56,-1.96451553554443,13.8663163189121,-2,1989,NA,-2,26.9000000000001,-1.97211265,52.1399993896484,1248.81994628906,-3.75355684757233,NA,-0.09899997711182,-2.42281857719108,-1.38061924920715,-3,-2.20124730951904,-1.18345249811281,-1.89201797676926,-2
"13552",56.8,-1.96078683668595,14.0078539304688,-2,1994,NA,-2,33.4000000000001,-1.9780538,30.7285706656317,1209.63000488281,0.75430655479431,NA,0.20600008964539,-1.97805121541023,-2.71965378522873,-3,-2.7165590389013,-1.18345249811281,-1.3916502890966,-1
"13557",58.2,-1.94605312070844,14.1344346397192,-2,1999,NA,-2,37.5218882344146,-2,39.2299995422363,1341.44995117188,1.07434320449829,NA,0.49000000953674,-2.01015942813294,-2.32184612808204,6,-1.74124247274889,-1.17593435451371,-0.93828249347964,-1
"13562",60.5,-1.84275687328808,14.2650374088349,-2,2004,NA,-2,51.4729224716865,-2,39.2999992370605,1445.07995605469,0.11345934867859,NA,0.69000005722046,-2.31724482774734,-2.28401955962181,6,-1.74124247274889,-1.18556255359977,-0.93828249347964,-1
"13649",67.62,-1.79207885008378,12.6390461690889,-2,1974,NA,-2,32.6295532605017,-2,43,6795.18994140625,-3.89444983005524,NA,4.03515434265137,-2.25550418797213,-2.13314611993349,-4,-1.07196846794289,-1.22371571968665,-2.38476399405269,-2
"13654",69.39,-1.68844458808534,12.7216256127967,-2,1979,NA,-2,43.800176420456,-2,41,9448.2998046875,6.18099975585938,NA,4.1382942199707,-2.3287658164557,-1.83718127071393,-4,-1.07196846794289,-1.18672267852265,-2.38476399405269,-2
"13659",71.27,-1.68166204357009,12.8363878740886,-2,1984,NA,-2,80.0346263670693,-2,44,10897.73046875,-3.37000000476837,NA,4.49359798431396,-1.82501807467132,-1.15167673214444,-4,-1.07196846794289,-1.18672267852265,-2.38476399405269,-2
"13664",73.6,-1.66122369496752,12.952245425005,-2,1989,NA,-2,98,-2,45,14636.26953125,1.41899991035461,NA,4.71507263183594,-1.52532437731404,-1.52239949711082,-4,-0.10504462618016,-1.19815975357692,-2.17459705134471,-2
"13669",74.7,-1.63995010772748,13.1013087200984,-2,1994,NA,-2,98,-2,45,19157.7109375,-0.62100005149841,NA,5.1321439743042,0.10105013847351,-0.93175840377808,-4,-0.10504462618016,-1.19815975357692,-2.17459705134471,-1
"13674",76.6,-1.54813464891936,13.221518571834,-2,1999,NA,-2,98,-2,46.0999984741211,20480.759765625,-0.98599994182587,NA,5.69385147094727,-0.156706331072511,-0.755488685791233,-4,-0.10504462618016,-1.19815975357692,-1.99538512636462,-1
"13679",78.2,-1.51281978094434,13.2889520993521,-2,2004,NA,-2,64.283232371809,-2,46.0999984741211,25167.529296875,-1.02700001001358,NA,6.4587516784668,0.17603659629822,-0.79001355171204,-4,-0.10504462618016,-1.19815975357692,-1.97542810738131,-1
"13771",59.59,-2,10.3774634284938,-2,1979,NA,-2,38.7857450504944,-2,51.4727882670529,1987.73468078793,14.3987140655518,NA,2.81067609786987,-2.60358707156773,-2.84007362404163,5,-2.95597469719171,-1.39302961153006,-0.46356769209677,-2
"13776",57.84,-1.92993302701383,10.5416351827861,-2,1984,NA,-2,9.30188599064394,-2,58.1957250444817,157.430607297554,11.5718793869019,NA,1.85392045974731,-2.92122459004856,-3.26510898387257,5,-2.95597469719171,-1.39302961153006,-0.46356769209677,-2
"13781",58,-1.98553145006332,10.6879446289072,-2,1989,NA,-2,10.5,-2,58.949777762605,4940.8213044896,13.0501308441162,NA,3.79829454421997,-2.04051434610432,-1.5392803199622,6,-2.34016256147344,-1.39302961153006,-0.46356769209677,-2
"13786",59.4,-1.90489473557487,10.8340891296514,-2,1994,NA,-2,8,-2,35.8949231094212,1824.33309484018,9.774356842041,NA,4.05291509628296,-2.60501480020569,-1.05589216947555,6,-2.34016256147344,-1.40715101227539,-0.46356769209677,-2
"13791",59.7,-2,10.9641715431005,-2,1999,NA,-2,54.0747223351139,-2,44.1487673536896,2525.70583963749,4.92583751678467,NA,1.37684750556946,-3.4316850764523,-2.65614053985248,2,-2.34016256147344,-1.42371395346343,-0.46356769209677,-1
"13796",59.9,-2,11.0938013382294,-2,2004,NA,-2,31.8295123082466,-2,45.2370343233657,158.238952552045,9.2199869155884,NA,2.65575456619263,-3.00013732910156,-1.8857040181756,6,-2.34016256147344,-1.3562984096422,-0.46356769209677,-1
"13883",47.31,-1.99753699697124,12.9219404758504,-2,1974,NA,-2,6.39999999999998,-2,47,1068.18994140625,15.1800003051758,NA,-0.42200005054474,-3.47832010038948,-3.05689526759298,-8,-3.20267973539368,-1.75947769421413,-1.62232717096849,-2
"13888",50.5,-1.99298622757484,13.0224200559811,-2,1979,NA,-2,10.9000000000001,-2,52.6538464472846,1159.5400390625,21.3700008392334,NA,-0.02300000190735,-3.06174334889014,-2.71838693937654,-9,-3.20267973539368,-1.75947769421413,-1.69853561626702,-2
"13893",50.98,-1.99126290182248,13.138452414351,-2,1984,NA,-2,17.4000000000001,-2,58.3076928945688,992.580017089844,78.870002746582,NA,0.41199994087219,-1.97506279082093,-2.59331533139707,-9,-3.0792528216551,-1.75947769421413,-2.06323145521952,-2
"13898",49.4,-1.98927541833104,13.2260019698797,-1,1989,NA,-2,23,-2,58.1714292253769,916.960021972656,100.699996948242,NA,0.83100008964539,-3.99474805488153,-4.50261534460435,-8,-3.30589630999549,-1.85677473882278,-2.02619227389782,-2
"13903",49.9,-1.98751171136745,13.2435002601263,-1,1994,NA,-2,28,-2,49.3500003814697,566.710021972656,21.1399993896484,NA,1.18600010871887,-3.46562898159027,-3.81790888309479,2,-3.31742950689093,-1.86535132681368,-1.01672660358134,-2
"13908",49.8,-2,13.2897649709395,-2,1999,NA,-2,12.7606152362905,-2,40.528571537563,455.630004882812,0.0899999141693102,NA,1.50600004196167,-3.10420440054016,-3.62696408629374,1,-3.30043368505883,-1.83755707404645,-0.51834153617864,-2
"13913",50.7,-2,13.4776927116532,-2,2004,NA,-2,6.94754482039507,-2,37,638.320007324219,7.53999996185303,NA,1.68599987030029,-3.16429173946381,-2.25657403469086,3,-2.68588897519087,-1.44683753286861,-0.2206731909952,-1
"14000",56.33,-1.96016394577207,13.2727759261036,-2,1974,NA,-2,23.2,-2,45.637499332428,2530.3798828125,5.02263593673706,NA,1.12199997901917,-3.07181082275641,-2.99739464135027,-3,-3.4851823530903,-1.90051257504702,-4.73170090662192,-2
"14005",56.13,-1.93884467397644,13.3692743309486,-1,1979,NA,-2,29.1999999999998,-2,44.8461535527156,2183.78002929688,12.8179998397827,NA,1.6399998664856,-4.04311393302505,-4.68703408675745,-1,-3.90113560970334,-1.87956268314239,-3.85815739523257,-2
"14010",60.54,-1.92264443456415,13.4374359759396,-1,1984,NA,-2,36.1999999999998,-2,43.6538464472844,2087.23999023438,29.9449996948242,NA,2.19000005722046,-3.54626084147657,-5.01963958608173,4,-3.90113560970334,-1.87956268314239,-2.89629192862107,-2
"14015",66.1,-1.83784657268896,13.5002904979353,-1,1989,NA,-2,39.9,-2,49.0999984741211,2140.080078125,12.4029998779297,NA,2.66499996185303,-3.6351908403354,-4.67028049526363,5,-3.90113560970334,-1.85335776746121,-2.89629192862107,-2
"14020",68.3,-1.31345482002559,13.5558138072524,-2,1994,NA,-2,41.4,-2,51.2999992370605,2558.69995117188,7.78899955749512,NA,2.84000015258789,-2.72393077611923,-2.29953083395958,5,-3.17988881390886,-1.54642318129215,-1.07689695569503,-2
"14025",69.7,-1.89570015128209,13.6026833578213,-2,1999,NA,-2,36.2585525436006,-2,48,2707.07006835938,1.75099992752075,NA,3.0149998664856,-2.49776550232612,-1.53141703435461,5,-3.17988881390886,-1.41311271072407,-1.07689695569503,-1
"14030",71.3,-1.86344008749341,13.6207953134062,-2,2004,NA,-2,36.9290065321313,-2,43.4000015258789,2832.55004882812,2.03700017929077,NA,3.19000005722046,-2.19106295704842,-2.1487774848938,5,-3.17988881390886,-1.3441086119602,-1.07689695569503,-1
"14203",43.7,-1.99997943434253,13.4832358689174,-2,1974,NA,-2,8.2,-2,51.114761971095,1164.41003417969,165.832707943694,NA,-1.5126745402813,-2.63241012421706,-2.38114187836758,-9,-2.48409179472355,-1.77079160666019,-4.19659145340118,-2
"14208",45.88,-1.99993782722589,13.679554796655,-2,1979,NA,-2,14.6999999999998,-2,32.3967487095055,1110.06005859375,446.554716892916,NA,-1.9366667047143,-4.02902443061562,-4.6779109695045,-9,-2.48409179472355,-1.77079160666019,-4.19659145340118,-2
"14213",47.36,-1.99950696684934,13.6920707820007,-1,1984,NA,-2,24.1999999999998,-2,33.901758024968,1048.7900390625,676.916132629436,NA,-1.5288153886795,-3.99040088310036,-4.22779674202133,-9,-2.48409179472355,-1.77079160666019,-3.72820764508631,-2
"14218",45.4,-1.9836217576003,13.7140007886345,-1,1989,NA,-2,29.8,-2,40.6238023259262,1004.27001953125,1206.61985963305,NA,-1.04432284832001,-3.91370704473135,-4.83500569477358,-6,-3.08706443249286,-1.81954749824666,-2.95242424181038,-2
"14223",47.9,-1.98170295366484,13.7720656197915,-1,1994,NA,-2,32.8,-2,47.818542323211,917.950012207031,-17.9700006664299,NA,-0.79603147506714,-4.09517359733581,-4.65308976173401,-3,-3.56838090814125,-1.87329781905289,-2.11328339615345,-2
"14228",48.9,-1.85138498798262,13.8424965511535,-2,1999,NA,-2,32.6623283281186,-2,39.7628245955873,833.349975585938,217.251423797007,NA,-0.79098057746887,-3.95912899023274,-4.35629025433333,-2,-3.48104538037103,-1.88229460222104,-1.41522706843008,-1
"14233",50.2,-2,13.9607131544328,-2,2004,NA,-2,11.4982898688572,-2,45.4000015258789,916.140014648438,849.983679451083,NA,-1.13083928823471,-4.31486821174622,-4.78234100341797,-1,-3.48104538037103,-1.88229460222104,-1.41522706843008,-1
"14320",68.03,-1.71898495450443,12.5797825988232,-2,1974,NA,-2,20,55.861252,19,5146.6201171875,92.4919918123575,NA,5.31642532348633,-2.54303904152396,-2.68485817130624,-2,-0.20784240500068,-1.2996163265555,-3.71913753752861,-2
"14325",68.84,-1.69163403550255,15.6291699188907,-2,1979,NA,-2,26.6999999999998,119.7044,18,6337.919921875,-20.1652629827389,NA,5.22187280654907,-0.860354849775193,-2.09121676765615,-12,-0.20784240500068,-1.26188021731826,-3.71215506357093,-2
"14330",69.78,-1.83944128138298,12.3237754231157,-2,1984,NA,-2,36.1999999999998,35.750568,31.0999984741211,6458.7099609375,343.062900114358,NA,4.24125051498413,-2.76353746281329,-1.45522810219711,-4,-0.20784240500068,-1.21625533344327,-3.71215506357093,-2
"14340",69.9,-1.82903738087885,17.3551324402562,-2,1994,NA,-2,51.1999999999998,15.654191,31.7999992370605,4688.6298828125,98.8605356633993,NA,4.57114553451538,-1.44948137148925,-1.43566684123279,-3,-0.87962990546379,-1.14460788360705,-3.45049034843813,-1
"14345",70.4,-1.8120587787628,13.3507565133221,-2,1999,NA,-2,48.5189170285827,15.875474,28.3800003051758,4980.39990234375,-21.6049838941227,NA,4.84475088119507,-1.31204508242817,-2.46884253956992,-1,-0.87962990546379,-1.10095479945648,-1.70927504947742,-1
"14350",71.6,-1.6424611221323,13.7354941092406,-2,2004,NA,-2,51.8068201893708,35.314616,32.5,6534.89990234375,9.7200002670288,NA,4.99789619445801,-2.19992908835411,-2.5561073422432,6,-0.87962990546379,-1.10095479945648,-1.67892059600628,-1
"14560",64.47,-1.90001077726036,10.8168382604193,-2,1974,NA,-2,48.237983842486,-2,37.3729731585529,7050.61093461007,8.0695381164551,NA,3.91145896911621,-2.78694230539879,-2.08409712207747,3,-1.37437404747291,-1.1662760224327,-0.83211253621595,-2
"14565",66.02,-1.88993593305349,10.8208460374961,-2,1979,NA,-2,49.6424225668011,-2,40.2918918712719,3115.77851379625,6.79397010803223,NA,4.76533794403076,-1.17106228822565,-0.887493745654111,-3,-1.49991712353649,-1.3708374321286,-1.75991082489354,-2
"14570",67.15,-1.8736804580622,10.8747734331852,-2,1984,NA,-2,42.8047344212156,48.537038,43.2108105839911,6472.92774942947,16.6879615783691,NA,5.31058597564697,-2.51238855018089,-1.6334791842707,-8,-1.49991712353649,-1.40972683659054,-1.79221037228194,-2
"14575",67.9,-1.86626338980292,10.9306622900197,-2,1989,NA,-2,47.1,111.47169,46.1297292967101,8020.86433412562,23.9674625396729,NA,4.1534423828125,-1.97139100304632,-1.07211817157422,3,-1.22296359945314,-1.11336453412464,0.0355109910028699,-2
"14580",68.2,-1.79634739592786,11.0013042813173,-2,1994,NA,-2,45.6,173.11577,49.0486480094291,6250.42121514736,-2.70188724994659,NA,4.2018518447876,-2.80171036720276,-1.66709434986115,3,-1.02300154503645,-1.11336453412464,0.0355109910028699,-1
"14585",67.5,-1.81141326431435,11.0685848922236,-2,1999,NA,-2,61.4365471285784,288.60622,50.7999992370605,4886.6189980297,36.6422119140625,NA,4.25026178359985,-2.22636087283649,-1.47358065673408,3,-1.02300154503645,-1.12919151417017,0.05901497665702,-1
"14590",68,-1.74859230100553,11.132871968243,-2,2004,NA,-2,62.5768518087684,637.50602,50.7999992370605,9164.6837141541,9.281304359436,NA,4.72365951538086,-2.23790466785431,-2.00887469667941,3,-1.02300154503645,-1.12919151417017,0.05901497665702,-1
"14610",70.8,-1.61232124293106,13.4887907617242,-2,1994,NA,-2,63.8789118533896,0.9929251,23,7443.14013671875,3.78000020980835,NA,6.94461822509766,-1.42643052339554,-1.19452470541,5,0.2769686184786,-1.10042987948388,-0.73252277906598,-1
"14615",71.6,-1.57475830774376,13.4982216084608,-2,1999,NA,-2,69.145892139765,-0.0300898000000001,24.2999992370605,8463.990234375,5.32999992370605,NA,7.45523071289062,-1.21539338349004,-1.25406598045154,7,0.2769686184786,-1.08678817383081,0.18657409039115,-1
"14620",72.5,-1.44608567977748,13.4999572367152,-2,2004,NA,-2,67.4734421952223,43.388005,24.7849998474121,11188.0498046875,2.48000001907349,NA,7.23917961120605,-1.08444201946259,-1.23702442646027,8,0.2769686184786,-1.09441901647598,-0.24701762003425,-1
"14638",73,-1.65214906387811,12.4894361823735,-2,1994,NA,-2,51.2970071845279,-1.89902461,24.1000003814697,11422.2001953125,7.85000038146973,NA,5.98962116241455,-1.11230111122131,-0.79408228397369,8,1.30361406591775,-1.03840925494835,0.66849176152632,-1
"14643",74.3,-1.6560143746818,12.5028091689349,-2,1999,NA,-2,34.8302044147467,-1.94680748,22.3999996185303,14007.7900390625,6.42000007629395,NA,7.06688499450684,-1.06717572032628,-1.0981914792455,8,1.30361406591775,-1.03840925494835,0.66849176152632,-1
"14648",75.9,-1.47174907853726,12.5113600838977,-2,2004,NA,-2,49.3891212681238,-1.87808476,22.4799995422363,16875.8203125,0.46000003814697,NA,7.19280529022217,-1.01689404249191,-0.94280898571014,8,1.30361406591775,-1.03840925494835,-0.71332288568907,-1
"14735",72.96,-1.53986825829309,13.9200611864727,-2,1974,NA,-2,46.2,-1.8740413,28.6000003814697,14279.6298828125,9.3100881576538,NA,7.80999946594238,-0.653766395209826,-1.60477438126747,8,0.23258403275929,-1.05404506841814,0.89595835820737,-2
"14740",74.04,-1.53846309993858,13.9360104502301,-2,1979,NA,-2,59.1000000000004,-1.56284916,24.1000003814697,14914.5498046875,10.1079998016357,NA,8.2329998016357,-0.336611060678556,-0.63020413406827,8,1.49206800720815,-1.05404506841814,0.89595835820737,-2
"14745",74.98,-1.53811604731173,13.9507987604566,-2,1984,NA,-2,77.6000000000004,-1.90412836,29.7000007629395,16503.23046875,2.23299980163574,NA,8.6479997634888,-0.737371788968786,-1.48060805260258,8,1.49206800720815,-1.02089745654078,0.89595835820737,-2
"14750",75.7,-1.52874982347984,13.9659884834035,-2,1989,NA,-2,84.1,-1.94771024,22.2999992370605,17274.2890625,7.33699989318848,NA,8.9939994812012,-0.417133880258175,-0.724699267790157,8,1.49206800720815,-1.02089745654078,1.09186499408153,-2
"14755",77.1,-1.49563075264707,13.9833782753339,-2,1994,NA,-2,82.6,-2,23.25,17899.2890625,-0.97300004959106,NA,9.0640001296997,-0.0357791185378999,-0.6226167678833,8,1.49206800720815,-1.02089745654078,1.09186499408153,-1
"14760",77.8,-1.34851352317383,14.0000099570055,-2,1999,NA,-2,90.9273134288664,-2,24.2999992370605,21094.05078125,0.67300009727478,NA,9.1569995880127,0.131644508801619,-0.540004113284586,8,1.49206800720815,-1.02089745654078,1.09186499408153,-1
"14765",78.8,-1.25182021103837,14.0252085730699,-2,2004,NA,-2,88.8632425768512,-2,23.2350006103516,24600.150390625,-0.50199997425079,NA,9.3420000076294,-0.15690398216248,-0.7375340461731,8,1.49206800720815,-1.02089745654078,1.09186499408153,-1
"14852",50.58,-1.98292337876235,11.1996428863427,-2,1974,NA,-2,14.1450224189926,-2,61.2500007629395,2469.77001953125,4.53091287612915,NA,1.76595711708069,-3.30857750887727,-2.68726764985991,-12,-3.14958445960616,-1.8521943213582,-2.65719745602253,-2
"14857",54.02,-1.9974682994382,11.3523927668264,-2,1979,NA,-2,28.9064778954155,-2,60.1250007629395,2479.1298828125,18.0557975769043,NA,2.37440204620361,-3.60866534137861,-2.93083701544831,-12,-3.14958445960616,-1.8521943213582,-2.65719745602253,-2
"14862",57.15,-1.98948519346599,11.5409434406196,-2,1984,NA,-2,48.0607854395717,-2,59.0000007629395,2492.14990234375,11.7370758056641,NA,2.97061538696289,-3.14441419096269,-3.06491353885989,-12,-3.14958445960616,-1.87270817997127,-2.65719745602253,-2
"14867",58.7,-1.98348252448106,11.6943585662429,-2,1989,NA,-2,16.1999999999998,-2,57.8750007629395,2383.02001953125,6.93430614471436,NA,3.3697361946106,-3.16733320275994,-2.19310389858399,-12,-3.14958445960616,-1.87270817997127,-2.65719745602253,-2
"14872",55.1,-1.97393161042585,11.8090505368871,-2,1994,NA,-2,23.1999999999998,-2,54.6857152666362,2497.38989257812,4.42521333694458,NA,3.74165391921997,-2.67206990718842,-2.29739674925804,-11,-2.96522120391764,-1.87270817997127,-2.65719745602253,-1
"14877",44.6,-1.81773026106172,11.9038803452301,-2,1999,NA,-2,41.2074909495027,-2,48.4000015258789,2644.8798828125,3.94210958480835,NA,3.76093626022339,-2.59706800769642,-1.79482750502471,-11,-3.04998457821055,-1.87270817997127,-2.65719745602253,-1
"14882",41.1,-1.85685956945935,11.9436495627635,-2,2004,NA,-2,39.9186912206015,-2,48.4000015258789,2951.36010742188,3.30463933944702,NA,3.59842729568481,-2.8358987569809,-2.29183286428451,-11,-3.04998457821055,-1.81541632801752,-2.65719745602253,-1
"15063",61.6,-1.97084529063664,13.8863156375373,-2,1974,NA,-2,32.4,381.72515,42.4623639639897,5973.64013671875,9.4285717010498,NA,1.59200000762939,-2.78638678550286,-2.49162639544995,-11,-1.66612338106967,-1.64866863259795,-4.4408388496211,-2
"15068",64.56,-1.9547556821064,14.0504911759171,-2,1979,NA,-2,37.5,535.20653,37.0474222690238,6889.2900390625,16.3941612243652,NA,2.25899982452393,-1.91519413986385,-2.09410430801326,-11,-1.66612338106967,-1.64866863259795,-4.4408388496211,-2
"15073",66.94,-1.94364504294289,14.233305529996,-2,1984,NA,-2,45,169.91787,34.5824623343295,5770.31982421875,34.0634918212891,NA,2.9539999961853,-2.0669881306448,-2.57552036281308,-11,-1.66612338106967,-1.64866863259795,-4.4408388496211,-2
"15078",69,-1.94036144099601,14.388116230898,-2,1989,NA,-1,48,403.58856,36.0316996642064,6098.7998046875,7,NA,3.64900016784668,-2.19018563938294,-2.99725402853725,-11,-1.66612338106967,-1.64866863259795,-4.4408388496211,-2
"15083",71.1,-1.93304383282816,14.523219674237,-2,1994,NA,-2,48,403.04688,44.8050182557743,7404.85009765625,6.24989032745361,NA,4.34400033950806,-2.64289581775665,-2.40973818302154,-11,-1.66612338106967,-1.64866863259795,-4.4408388496211,-2
"15088",72.6,-1.58552343304073,14.6464092252219,-2,1999,NA,-2,78.494486015247,321.81546,38.0640642812629,6982.93017578125,1,NA,4.95100021362305,-2.95749463081681,-2.27946704854807,-9,-2.49548213025741,-1.58702015370568,-4.49359253159098,-1
"15093",73.7,-1.86759903104092,14.8006473976309,-2,2004,NA,-2,40.6313376274906,676.00777,52.0071396052872,7550.64013671875,8.0241107940674,NA,5.20599985122681,-2.93222892284393,-2.27618020772934,-9,-2.49548213025741,-1.58702015370568,-4.49359253159098,-1
"15160",46.89,-1.9998437884261,13.2595647825726,-2,1974,NA,-2,4.60000000000002,-2,32.7000007629395,533.330017089844,482.933757790871,NA,-1.91266036778688,-3.34472376628156,-3.45439389872782,-9,-3.44703370195703,-1.600864647588,-3.50679209411142,-2
"15165",48.97,-1.99978835139016,13.3753140519466,-1,1979,NA,-2,8.3000000000002,-2,32.7000007629395,342.859985351562,-22.8208444413986,NA,-1.5989885032177,-3.17635775677109,-3.30904069086324,-7,-3.33560353612329,-1.67248813472096,-3.50679209411142,-2
"15170",50.81,-1.99970816213662,13.5214365380386,-1,1984,NA,-1,13.8000000000002,-2,32.7000007629395,432.200012207031,-15.0565729141235,NA,-1.23345947265625,-3.8660220395363,-4.68436879079733,-9,-3.20178012201901,-1.61079439870359,-3.68102079843978,-2
"15175",52.3,-1.99861862508539,13.6615992194084,-2,1989,NA,-2,19.5999999999999,-2,32.7000007629395,462.619995117188,1.19387483596802,NA,-0.97239303588867,-3.34378265575649,-3.11494106082226,-8,-3.97861516663103,-1.55021418218684,-2.4773944648137,-2
"15180",51,-1.99851533333266,13.8281658809927,-2,1994,NA,-2,25.5999999999999,-2,32.7000007629395,434.109985351562,9.3308792114258,NA,-0.99299561977386,-2.67206990718842,-3.09816145896912,-4,-3.97861516663103,-1.55021418218684,-2.4773944648137,-2
"15185",49.7,-1.96044465852222,13.9797668261794,-2,1999,NA,-2,16.3666028068144,-2,32.7000007629395,477.130004882812,10.4312868118286,NA,-0.36581540107727,-2.86764815181762,-3.31550010413413,-4,-3.74511937507967,-1.55021418218684,-2.4773944648137,-2
"15190",51.1,-1.92346399830505,14.1501959780692,-1,2004,NA,-2,37.9103294807604,367.08643,32.7000007629395,737.559997558594,6.03628921508789,NA,-0.28797793388367,-3.4424512386322,-3.80965769290924,-4,-3.74511937507967,-1.5292971651221,-2.56883169008442,-1
"15261",49.49,-1.99939040818136,12.7412237189998,-2,1974,NA,-2,9.5999999999999,-2,31.7999992370605,1024.26000976562,9.6407308578491,NA,-0.64777076244354,-2.51250775634687,-2.87643725038154,-9,-0.81849008353045,-1.27351213721654,-4.34397379870487,-2
"15266",52.43,-1.99628067384132,12.8797811981283,-2,1979,NA,-2,13.0999999999999,-2,31.7999992370605,996.02001953125,17.7165031433105,NA,0.50347971916199,-3.04437932647926,-2.52833846328786,-9,-0.67597739192412,-1.26643407419686,-4.34397379870487,-2
"15271",54.79,-1.99526945156784,13.0594919380751,-2,1984,NA,-2,16.5999999999999,-2,31.7999992370605,845.409973144531,2.12461519241333,NA,0.90821671485901,-2.35575254425624,-1.74629367306748,-9,-0.67597739192412,-1.23727310233988,-4.34397379870487,-2
"15276",55.8,-1.99431588284913,13.2162238892935,-2,1989,NA,-2,19.8,-2,31.7999992370605,766.27001953125,-1.61291819810867,NA,1.31207823753357,-2.3193072811275,-2.28080070348883,-3,-1.01240690153746,-1.19316210485887,-3.32073596946464,-2
"15281",55.3,-1.98578523676191,13.3670793287571,-2,1994,NA,-2,22.8,-2,31.7999992370605,738.75,2.6875,NA,1.53247117996216,-2.80171036720276,-2.4879837334156,-4,-1.13076958149645,-1.19316210485887,-2.8977684413655,-2
"15286",54.7,-1.95359719454215,13.5026281421465,-2,1999,NA,-2,28.0416642428899,-2,31.7999992370605,599.260009765625,1.91009855270386,NA,1.69355249404907,-3.36108625754111,-2.39219137133681,-4,-1.05540239626763,-1.16376937657908,-2.8977684413655,-1
"15291",55.5,-2,13.6311331901934,-2,2004,NA,-2,45.2783720410645,-2,40.2099990844727,618.690002441406,0.22658371925354,NA,1.47189283370972,-3.56811165809631,-2.55395954847336,-6,-1.20807717188801,-1.13789084631458,-0.91096955382754,-1
"15378",60.7,-1.98671356327092,15.5821102649402,-2,1974,NA,-2,11.8,-2,43.0999984741211,2089.3701171875,2.14868068695068,NA,1.63800001144409,-2.44318378093787,-2.946576164065,-9,-2.60449615555149,-1.42647342973016,-3.5971379969848,-2
"15383",63.22,-1.9723301002978,15.6909676737944,-2,1979,NA,-2,12.7,-2,41.4500007629395,2651.73999023438,10.6999998092651,NA,2.18499994277954,-2.26646294298941,-2.86276809971007,0,-2.1455566349312,-1.26800764108036,-2.96483298829039,-2
"15388",67.15,-1.91613196304294,15.7840898813423,-2,1984,NA,-2,12.2,4.6813748,45.4000015258789,3168.26000976562,-0.20000004768372,NA,3.3600001335144,-1.93224677993848,-2.02598575650629,0,-2.1455566349312,-1.24980974959469,-2.96483298829039,-2
"15393",69,-1.88306502696304,15.862769808929,-2,1989,NA,-2,14.7,7.0872041,51.9500007629395,4954.580078125,3.7020001411438,NA,4.38600015640259,-2.64837736621238,-1.91600544742446,-3,-2.1455566349312,-1.24296910541356,-2.96483298829039,-2
"15398",68.6,-1.81337371545288,15.9111423313745,-2,1994,NA,-2,19.2,8.537134,41.2999992370605,6817.509765625,3.87099981307983,NA,4.81599998474121,-1.72508946061134,-1.59777295589447,7,-1.43986770352679,-1.24296910541356,-2.55229487528171,-1
"15403",69.2,-1.65120059893384,15.9585065445732,-2,1999,NA,-2,58.1503722683518,17.590944,39.9000015258789,6609.35009765625,-0.37300002574921,NA,5.25299978256226,-1.63128055787039,-1.98273375119348,7,-1.07817790026633,-1.19092248552436,-2.55229487528171,-1
"15408",71.5,-1.73077706800773,16.0128110872329,-2,2004,NA,-2,60.4589872534974,34.78192,39.8199996948242,8432.919921875,2.63700008392334,NA,5.71799993515015,-1.59521818161011,-3.14219081401825,-7,-1.22818163430228,-1.24192715130568,-2.72399860310761,-1
"15425",61.3,-1.71570209308663,13.5776687677162,-1,1994,NA,-2,64.9471917074888,-1.27893175,31.3333333333333,822.950012207031,286.044537536371,NA,6.42515850067139,-3.46316027641296,-4.24305176734924,-8,-2.00029515104758,-1.49385211044776,-3.38249332906816,-2
"15430",64.1,-1.75144261850925,13.6469377558039,-2,1999,NA,-2,59.3548433460348,-1.44017277,30.8999996185303,986.47998046875,36.5918884277344,NA,6.57937431335449,-3.20337813932007,-3.27793914774462,-3,-2.23160281439363,-1.49081213612666,-2.43212645074177,-1
"15435",66.7,-1.88099848763918,13.7066731829673,-2,2004,NA,-2,49.2007660445496,-0.8945836,31.5999984741211,1391.92004394531,8.0108652114868,NA,6.85238361358643,-3.03403031826019,-3.37652623653412,-5,-2.23160281439363,-1.49081213612666,-2.74915930016613,-1
"15452",61.2,-1.80748247903993,13.2430035306753,-2,1994,NA,-2,24.4365125138736,176.34484,25.6249995231628,2166.2900390625,1037.10235757362,NA,4.23600339889526,-3.19946348667145,-1.64282423257828,-11,-1.33303757598487,-1.73919086161198,-3.8697045188303,-2
